tok_id	token	left_score	right_score	pred_side	rule_hits
5341	ykeedy	49.2	3.6	left	1
5342	chet	60.4	2.0	left	1
5343	ytedy	0.0	4.0	right	1
5344	tedy	0.0	0.0	unknown	0
5345	qokdy	39.75	0.0	left	1
5346	tshdy	0.0	0.0	unknown	0
5347	chetedy	60.4	0.0	left	1
5348	ctheety	60.0	3.0	left	1
5349	r	0.0	0.0	unknown	0
5350	ytchy	0.0	49.0	right	1
5351	teol	0.0	0.0	unknown	0
5352	okeody	6.75	77.0	right	1
5353	cheockhy	60.4	0.0	left	1
5354	olsheey	13.0	5.0	left	1
5355	qoekaiin	28.0	0.0	left	1
5356	octhey	6.0	8.0	right	1
5357	chol	51.0	0.0	left	1
5358	kar	2.0	24.0	right	1
5359	aiin	0.0	0.0	unknown	0
5360	cthar	51.0	3.0	left	1
5361	od	0.0	5.0	right	1
5362	alshey	10.0	0.0	left	1
5363	lkeedy	6.0	0.0	left	1
5364	ytchedy	9.4	49.0	right	1
5365	qokedy	45.75	0.0	left	1
5366	lotal	0.0	0.0	unknown	0
5367	qotol	0.0	0.0	unknown	0
5368	otal	0.0	5.0	right	1
5369	ched	60.4	0.0	left	1
5370	okey	6.75	77.0	right	1
5371	ykeey	49.2	3.6	left	1
5372	dalmy	2.0	30.0	right	1
5373	tocthy	0.0	3.0	right	1
5374	qokeol	45.75	0.0	left	1
5375	yteedy	3.0	4.0	right	1
5376	lolkeol	3.0	0.0	left	1
5377	otolches	9.4	9.0	left	1
5378	al	0.0	0.0	unknown	0
5379	or	0.0	5.0	right	1
5380	ykeeodam	49.2	3.6	left	1
5381	okedy	6.75	77.0	right	1
5382	okam	0.75	77.0	right	1
5383	otchdain	0.0	14.0	right	1
5384	shol	0.0	0.0	unknown	0
5385	oteol	0.0	5.0	right	1
5386	oteoly	0.0	5.0	right	1
5387	ykeey	49.2	3.6	left	1
5388	dam	2.0	30.0	right	1
5389	dr	2.0	30.0	right	1
5390	pcheodchy	13.4	2.0	left	1
5391	dshedy	8.0	30.0	right	1
5392	fchedy	9.4	0.0	left	1
5393	los	0.0	0.0	unknown	0
5394	aiin	0.0	0.0	unknown	0
5395	ykeeedy	49.2	3.6	left	1
5396	shey	6.0	0.0	left	1
5397	ypchedy	9.4	2.0	left	1
5398	tchdy	0.0	7.0	right	1
5399	chdy	51.0	0.0	left	1
5400	ypair	0.0	0.0	unknown	0
5401	y	0.0	0.0	unknown	0
5402	chedyty	60.4	2.0	left	1
5403	okain	0.75	77.0	right	1
5404	chety	60.4	0.0	left	1
5405	choolkeey	57.0	0.0	left	1
5406	okeeor	9.75	77.0	right	1
5407	aiin	0.0	0.0	unknown	0
5408	otar	0.0	5.0	right	1
5409	air	0.0	0.0	unknown	0
5410	am	0.0	0.0	unknown	0
5411	yteedy	3.0	4.0	right	1
5412	oteed	3.0	5.0	right	1
5413	y	0.0	0.0	unknown	0
5414	tedy	0.0	0.0	unknown	0
5415	m	0.0	0.0	unknown	0
5416	dain	2.0	30.0	right	1
5417	tolkain	0.0	0.0	unknown	0
5418	otam	0.0	5.0	right	1
5419	shedy	6.0	0.0	left	1
5420	otedy	0.0	5.0	right	1
5421	fcheodal	9.4	0.0	left	1
5422	cphheg	57.0	0.0	left	1
5423	otoly	0.0	5.0	right	1
5424	chey	60.4	0.0	left	1
5425	kaly	2.0	24.0	right	1
5426	tokar	0.75	0.0	left	1
5427	otam	0.0	5.0	right	1
5428	otchdy	0.0	14.0	right	1
5429	otoldy	0.0	5.0	right	1
5430	ytam	0.0	4.0	right	1
5431	otedy	0.0	5.0	right	1
5432	ytchedal	9.4	49.0	right	1
5433	cthey	57.0	3.0	left	1
5434	okar	0.75	77.0	right	1
5435	ar	0.0	0.0	unknown	0
5436	ary	0.0	0.0	unknown	0
5437	poshol	0.0	0.0	unknown	0
5438	dy	2.0	30.0	right	1
5439	shor	0.0	0.0	unknown	0
5440	shol	0.0	0.0	unknown	0
5441	shtchy	0.0	7.0	right	1
5442	shorpchor	0.0	2.0	right	1
5443	opchor	0.0	13.0	right	1
5444	shorkchy	0.0	0.0	unknown	0
5445	qotor	0.0	0.0	unknown	0
5446	sho	0.0	0.0	unknown	0
5447	chotchy	51.0	9.0	left	1
5448	choshy	51.0	0.0	left	1
5449	qopchor	0.0	34.0	right	1
5450	qo	0.0	0.0	unknown	0
5451	dor	2.0	30.0	right	1
5452	daiin	2.0	30.0	right	1
5453	ksho	2.0	24.0	right	1
5454	qodain	0.0	0.0	unknown	0
5455	chotshy	51.0	0.0	left	1
5456	dodar	2.0	30.0	right	1
5457	chor	51.0	0.0	left	1
5458	sheor	6.0	0.0	left	1
5459	chey	60.4	0.0	left	1
5460	teey	3.0	0.0	left	1
5461	qotan	0.0	0.0	unknown	0
5462	olor	0.0	5.0	right	1
5463	shshes	6.0	0.0	left	1
5464	sheoty	6.0	0.0	left	1
5465	chol	51.0	0.0	left	1
5466	daiin	2.0	30.0	right	1
5467	qokeor	45.75	0.0	left	1
5468	cheey	63.4	0.0	left	1
5469	qokchy	39.75	0.0	left	1
5470	qotody	0.0	0.0	unknown	0
5471	chot	51.0	2.0	left	1
5472	chor	51.0	0.0	left	1
5473	chy	51.0	0.0	left	1
5474	cheet	63.4	2.0	left	1
5475	qolsor	2.0	0.0	left	1
5476	o	0.0	5.0	right	1
5477	y	0.0	0.0	unknown	0
5478	keeey	8.0	24.0	right	1
5479	chey	60.4	0.0	left	1
5480	kshey	8.0	24.0	right	1
5481	choroiin	51.0	0.0	left	1
5482	sho	0.0	0.0	unknown	0
5483	r	0.0	0.0	unknown	0
5484	choiin	51.0	0.0	left	1
5485	shor	0.0	0.0	unknown	0
5486	shor	0.0	0.0	unknown	0
5487	shy	0.0	0.0	unknown	0
5488	podaiin	0.0	0.0	unknown	0
5489	cheo	60.4	0.0	left	1
5490	kcho	28.0	24.0	left	1
5491	daiin	2.0	30.0	right	1
5492	chcthy	51.0	31.0	left	1
5493	sod	0.0	0.0	unknown	0
5494	chol	51.0	0.0	left	1
5495	y	0.0	0.0	unknown	0
5496	tcheol	9.4	7.0	left	1
5497	daiin	2.0	30.0	right	1
5498	cthodd	51.0	3.0	left	1
5499	qo	0.0	0.0	unknown	0
5500	shoqoky	3.75	0.0	left	1
5501	shor	0.0	0.0	unknown	0
5502	sheor	6.0	0.0	left	1
5503	otol	0.0	5.0	right	1
5504	daiin	2.0	30.0	right	1
5505	ochol	0.0	5.0	right	1
5506	chol	51.0	0.0	left	1
5507	chody	51.0	0.0	left	1
5508	dchodaiin	32.0	36.0	right	1
5509	daiin	2.0	30.0	right	1
5510	qocho	0.0	0.0	unknown	0
5511	cheey	63.4	0.0	left	1
5512	dchey	41.4	36.0	left	1
5513	qotchody	0.0	9.0	right	1
5514	olol	0.0	5.0	right	1
5515	olchey	9.4	45.0	right	1
5516	chey	60.4	0.0	left	1
5517	kchy	28.0	24.0	left	1
5518	qotchol	0.0	9.0	right	1
5519	chosory	51.0	0.0	left	1
5520	sheor	6.0	0.0	left	1
5521	cheol	60.4	0.0	left	1
5522	od	0.0	5.0	right	1
5523	cho	51.0	0.0	left	1
5524	dcheeey	44.4	36.0	left	1
5525	qotchotchy	0.0	9.0	right	1
5526	dcheo	41.4	36.0	left	1
5527	r	0.0	0.0	unknown	0
5528	cheey	63.4	0.0	left	1
5529	keolchey	14.4	28.0	right	1
5530	chokchol	51.75	0.0	left	1
5531	chokan	51.75	0.0	left	1
5532	qotcho	0.0	9.0	right	1
5533	chodr	51.0	0.0	left	1
5534	cho	51.0	0.0	left	1
5535	choshy	51.0	0.0	left	1
5536	chs	51.0	0.0	left	1
5537	oriin	0.0	5.0	right	1
5538	f	0.0	0.0	unknown	0
5539	kshor	2.0	24.0	right	1
5540	shol	0.0	0.0	unknown	0
5541	cphokchol	51.75	0.0	left	1
5542	chcfhhy	51.0	24.0	left	1
5543	o	0.0	5.0	right	1
5544	qokchy	39.75	0.0	left	1
5545	qokchod	39.75	0.0	left	1
5546	sho	0.0	0.0	unknown	0
5547	cthy	51.0	3.0	left	1
5548	r	0.0	0.0	unknown	0
5549	chotchy	51.0	9.0	left	1
5550	chcthy	51.0	31.0	left	1
5551	cthy	51.0	3.0	left	1
5552	koddy	2.0	24.0	right	1
5553	y	0.0	0.0	unknown	0
5554	okeod	6.75	77.0	right	1
5555	sho	0.0	0.0	unknown	0
5556	chotshol	51.0	0.0	left	1
5557	dam	2.0	30.0	right	1
5558	e	0.0	0.0	unknown	0
5559	shol	0.0	0.0	unknown	0
5560	shodaiin	0.0	0.0	unknown	0
5561	qotchar	0.0	9.0	right	1
5562	qotchy	0.0	9.0	right	1
5563	chokchy	51.75	0.0	left	1
5564	choky	51.75	0.0	left	1
5565	k	30.8	24.0	left	1
5566	chotchy	51.0	9.0	left	1
5567	chodaiin	51.0	0.0	left	1
5568	dan	2.0	30.0	right	1
5569	s	0.0	0.0	unknown	0
5570	qoteees	3.0	0.0	left	1
5571	cheo	60.4	0.0	left	1
5572	daiin	2.0	30.0	right	1
5573	dol	2.0	30.0	right	1
5574	p	0.0	0.0	unknown	0
5575	ochor	0.0	5.0	right	1
5576	sheeod	9.0	0.0	left	1
5577	ksheodl	8.0	24.0	right	1
5578	o	0.0	5.0	right	1
5579	qo	0.0	0.0	unknown	0
5580	kshodaiin	2.0	24.0	right	1
5581	shckhy	0.0	24.0	right	1
5582	dar	2.0	30.0	right	1
5583	dchol	32.0	36.0	right	1
5584	cthol	51.0	3.0	left	1
5585	daiin	2.0	30.0	right	1
5586	choky	51.75	0.0	left	1
5587	y	0.0	0.0	unknown	0
5588	ochokeey	9.75	5.0	left	1
5589	ckhey	83.0	0.0	left	1
5590	daiin	2.0	30.0	right	1
5591	dain	2.0	30.0	right	1
5592	chokam	51.75	0.0	left	1
5593	e	0.0	0.0	unknown	0
5594	chotchy	51.0	9.0	left	1
5595	okchokol	0.75	77.0	right	1
5596	p	0.0	0.0	unknown	0
5597	dcho	32.0	36.0	right	1
5598	dchog	32.0	36.0	right	1
5599	o	0.0	5.0	right	1
5600	chotchody	51.0	9.0	left	1
5601	y	0.0	0.0	unknown	0
5602	daiin	2.0	30.0	right	1
5603	qokg	39.75	0.0	left	1
5604	e	0.0	0.0	unknown	0
5605	chokchy	51.75	0.0	left	1
5606	cho	51.0	0.0	left	1
5607	dairin	2.0	30.0	right	1
5608	d	2.0	30.0	right	1
5609	chetcho	60.4	7.0	left	1
5610	dy	2.0	30.0	right	1
5611	y	0.0	0.0	unknown	0
5612	chctho	51.0	31.0	left	1
5613	s	0.0	0.0	unknown	0
5614	s	0.0	0.0	unknown	0
5615	chaiind	51.0	0.0	left	1
5616	k	30.8	24.0	left	1
5617	chokoran	51.75	0.0	left	1
5618	y	0.0	0.0	unknown	0
5619	psheor	6.0	0.0	left	1
5620	olkais	0.0	5.0	right	1
5621	olfchedy	9.4	5.0	left	1
5622	qopeeedar	3.0	29.0	right	1
5623	opchey	9.4	13.0	right	1
5624	dair	2.0	30.0	right	1
5625	olaiin	0.0	5.0	right	1
5626	chefchdy	60.4	0.0	left	1
5627	sor	0.0	0.0	unknown	0
5628	orsheckhy	6.0	5.0	left	1
5629	ockhody	0.0	5.0	right	1
5630	shos	0.0	0.0	unknown	0
5631	alol	0.0	0.0	unknown	0
5632	dy	2.0	30.0	right	1
5633	kar	2.0	24.0	right	1
5634	oky	0.75	77.0	right	1
5635	daiiin	2.0	30.0	right	1
5636	okar	0.75	77.0	right	1
5637	ar	0.0	0.0	unknown	0
5638	okam	0.75	77.0	right	1
5639	tshol	0.0	0.0	unknown	0
5640	kar	2.0	24.0	right	1
5641	sheedy	9.0	0.0	left	1
5642	okeody	6.75	77.0	right	1
5643	qokedy	45.75	0.0	left	1
5644	chody	51.0	0.0	left	1
5645	kchdy	28.0	24.0	left	1
5646	pchdy	0.0	2.0	right	1
5647	chkaiin	51.0	0.0	left	1
5648	odam	0.0	5.0	right	1
5649	tchdy	0.0	7.0	right	1
5650	qokar	39.75	0.0	left	1
5651	chedy	60.4	0.0	left	1
5652	qokchdy	39.75	0.0	left	1
5653	qokaiin	39.75	0.0	left	1
5654	or	0.0	5.0	right	1
5655	ar	0.0	0.0	unknown	0
5656	alol	0.0	0.0	unknown	0
5657	keodaiin	5.0	24.0	right	1
5658	olr	0.0	5.0	right	1
5659	solkchy	0.0	0.0	unknown	0
5660	chckhy	51.0	24.0	left	1
5661	qokchdy	39.75	0.0	left	1
5662	qokchdy	39.75	0.0	left	1
5663	okar	0.75	77.0	right	1
5664	ar	0.0	0.0	unknown	0
5665	y	0.0	0.0	unknown	0
5666	qokchdy	39.75	0.0	left	1
5667	kar	2.0	24.0	right	1
5668	ar	0.0	0.0	unknown	0
5669	okain	0.75	77.0	right	1
5670	ykain	43.2	3.6	left	1
5671	ssear	0.0	0.0	unknown	0
5672	olkchedy	9.4	5.0	left	1
5673	okal	0.75	77.0	right	1
5674	qotor	0.0	0.0	unknown	0
5675	cheeor	63.4	0.0	left	1
5676	olkady	0.0	5.0	right	1
5677	daiin	2.0	30.0	right	1
5678	qoky	39.75	0.0	left	1
5679	todalain	0.0	0.0	unknown	0
5680	qotal	0.0	0.0	unknown	0
5681	kaiin	2.0	24.0	right	1
5682	otaiin	0.0	5.0	right	1
5683	otal	0.0	5.0	right	1
5684	she	24.0	0.0	left	1
5685	kar	2.0	24.0	right	1
5686	ariin	0.0	0.0	unknown	0
5687	okchedy	10.15	77.0	right	1
5688	dariin	2.0	30.0	right	1
5689	ykykaiin	43.2	3.6	left	1
5690	sheekar	9.0	0.0	left	1
5691	otchdy	0.0	14.0	right	1
5692	dar	2.0	30.0	right	1
5693	kar	2.0	24.0	right	1
5694	shelain	6.0	0.0	left	1
5695	taipar	0.0	0.0	unknown	0
5696	orolkain	0.0	5.0	right	1
5697	ykeey	49.2	3.6	left	1
5698	kaiin	2.0	24.0	right	1
5699	qokain	39.75	0.0	left	1
5700	aldalosam	0.0	0.0	unknown	0
5701	tchy	0.0	7.0	right	1
5702	do	2.0	30.0	right	1
5703	ldar	0.0	0.0	unknown	0
5704	shotchdy	0.0	9.0	right	1
5705	qokchdy	39.75	0.0	left	1
5706	opchedy	9.4	13.0	right	1
5707	qokol	39.75	0.0	left	1
5708	shor	0.0	0.0	unknown	0
5709	ofar	0.0	5.0	right	1
5710	fardam	0.0	0.0	unknown	0
5711	tchodain	0.0	7.0	right	1
5712	oeeey	5.0	5.0	tie	1
5713	okaiin	0.75	77.0	right	1
5714	shedy	6.0	0.0	left	1
5715	qokaly	39.75	0.0	left	1
5716	chdy	51.0	0.0	left	1
5717	oty	0.0	5.0	right	1
5718	keody	5.0	24.0	right	1
5719	cheey	63.4	0.0	left	1
5720	okain	0.75	77.0	right	1
5721	pochedy	9.4	0.0	left	1
5722	qokody	39.75	0.0	left	1
5723	checkhy	60.4	0.0	left	1
5724	shckhy	0.0	24.0	right	1
5725	dalol	2.0	30.0	right	1
5726	ykeeey	49.2	3.6	left	1
5727	qokedy	45.75	0.0	left	1
5728	okain	0.75	77.0	right	1
5729	okal	0.75	77.0	right	1
5730	dar	2.0	30.0	right	1
5731	qoain	0.0	0.0	unknown	0
5732	olaiin	0.0	5.0	right	1
5733	olraiin	0.0	5.0	right	1
5734	ol	0.0	5.0	right	1
5735	okeedy	9.75	77.0	right	1
5736	okchdy	0.75	77.0	right	1
5737	otar	0.0	5.0	right	1
5738	chckhey	57.0	24.0	left	1
5739	or	0.0	5.0	right	1
5740	y	0.0	0.0	unknown	0
5741	chy	51.0	0.0	left	1
5742	tair	0.0	0.0	unknown	0
5743	chckhy	51.0	24.0	left	1
5744	qekaiin	0.0	0.0	unknown	0
5745	qodaiin	0.0	0.0	unknown	0
5746	olcheky	9.4	45.0	right	1
5747	chedy	60.4	0.0	left	1
5748	chkedy	54.0	0.0	left	1
5749	okedyd	6.75	77.0	right	1
5750	daiin	2.0	30.0	right	1
5751	kedair	5.0	24.0	right	1
5752	okal	0.75	77.0	right	1
5753	chody	51.0	0.0	left	1
5754	qokedy	45.75	0.0	left	1
5755	okar	0.75	77.0	right	1
5756	okchey	10.15	77.0	right	1
5757	okedy	6.75	77.0	right	1
5758	otar	0.0	5.0	right	1
5759	chkeey	57.0	0.0	left	1
5760	tedaiin	0.0	0.0	unknown	0
5761	odaiin	0.0	5.0	right	1
5762	or	0.0	5.0	right	1
5763	okaiin	0.75	77.0	right	1
5764	ykor	43.2	3.6	left	1
5765	daiin	2.0	30.0	right	1
5766	choky	51.75	0.0	left	1
5767	qotchdy	0.0	9.0	right	1
5768	key	5.0	24.0	right	1
5769	daisam	2.0	30.0	right	1
5770	ykar	43.2	3.6	left	1
5771	okair	0.75	77.0	right	1
5772	otor	0.0	5.0	right	1
5773	qokedy	45.75	0.0	left	1
5774	ykchol	43.2	27.2	left	1
5775	kar	2.0	24.0	right	1
5776	chckhy	51.0	24.0	left	1
5777	olkaiin	0.0	5.0	right	1
5778	okain	0.75	77.0	right	1
5779	qod	0.0	0.0	unknown	0
5780	otaiin	0.0	5.0	right	1
5781	otaiin	0.0	5.0	right	1
5782	oky	0.75	77.0	right	1
5783	ykeeod	49.2	3.6	left	1
5784	ar	0.0	0.0	unknown	0
5785	arod	0.0	0.0	unknown	0
5786	tcholdchy	4.0	7.0	right	1
5787	qotchy	0.0	9.0	right	1
5788	opchear	9.4	13.0	right	1
5789	ypchedy	9.4	2.0	left	1
5790	dcheodaiin	41.4	36.0	left	1
5791	ckheody	83.0	0.0	left	1
5792	ckhody	77.0	0.0	left	1
5793	chody	51.0	0.0	left	1
5794	y	0.0	0.0	unknown	0
5795	dchody	32.0	36.0	right	1
5796	ckhey	83.0	0.0	left	1
5797	oty	0.0	5.0	right	1
5798	ckheodar	83.0	0.0	left	1
5799	qoky	39.75	0.0	left	1
5800	daiin	2.0	30.0	right	1
5801	cthes	57.0	3.0	left	1
5802	okol	0.75	77.0	right	1
5803	cheody	60.4	0.0	left	1
5804	ckhy	77.0	0.0	left	1
5805	cheeey	63.4	0.0	left	1
5806	tcheody	9.4	7.0	left	1
5807	qodaiin	0.0	0.0	unknown	0
5808	ckhey	83.0	0.0	left	1
5809	qockhey	6.0	0.0	left	1
5810	taiin	0.0	0.0	unknown	0
5811	ychodaiin	30.0	0.0	left	1
5812	chokaiin	51.75	0.0	left	1
5813	ykcho	43.2	27.2	left	1
5814	daiin	2.0	30.0	right	1
5815	ykald	43.2	3.6	left	1
5816	ychosar	30.0	0.0	left	1
5817	chckhy	51.0	24.0	left	1
5818	kcho	28.0	24.0	left	1
5819	qokchy	39.75	0.0	left	1
5820	qotal	0.0	0.0	unknown	0
5821	oshol	0.0	5.0	right	1
5822	odaiin	0.0	5.0	right	1
5823	ckhey	83.0	0.0	left	1
5824	ckheody	83.0	0.0	left	1
5825	qokey	45.75	0.0	left	1
5826	otydy	0.0	5.0	right	1
5827	tol	0.0	0.0	unknown	0
5828	daiin	2.0	30.0	right	1
5829	daim	2.0	30.0	right	1
5830	qchodal	0.0	0.0	unknown	0
5831	dal	2.0	30.0	right	1
5832	qody	0.0	0.0	unknown	0
5833	qoetam	28.0	0.0	left	1
5834	ykchol	43.2	27.2	left	1
5835	dor	2.0	30.0	right	1
5836	shey	6.0	0.0	left	1
5837	qokeol	45.75	0.0	left	1
5838	kchey	37.4	24.0	left	1
5839	shol	0.0	0.0	unknown	0
5840	okam	0.75	77.0	right	1
5841	tchodaiin	0.0	7.0	right	1
5842	cpheody	57.0	0.0	left	1
5843	qokol	39.75	0.0	left	1
5844	oteodaiin	0.0	5.0	right	1
5845	kolotam	2.0	24.0	right	1
5846	yoees	5.0	0.0	left	1
5847	ckheey	86.0	0.0	left	1
5848	kol	2.0	24.0	right	1
5849	cheeal	63.4	0.0	left	1
5850	okeor	6.75	77.0	right	1
5851	qockhey	6.0	0.0	left	1
5852	pchodal	0.0	2.0	right	1
5853	oaiin	0.0	5.0	right	1
5854	ckhol	77.0	0.0	left	1
5855	ykeol	46.2	3.6	left	1
5856	otchey	9.4	14.0	right	1
5857	cpheodaiin	57.0	0.0	left	1
5858	ykeoldy	46.2	3.6	left	1
5859	dam	2.0	30.0	right	1
5860	dscheey	14.4	30.0	right	1
5861	saiindy	0.0	0.0	unknown	0
5862	qokey	45.75	0.0	left	1
5863	daiin	2.0	30.0	right	1
5864	cthy	51.0	3.0	left	1
5865	dchol	32.0	36.0	right	1
5866	saiin	0.0	0.0	unknown	0
5867	ytam	0.0	4.0	right	1
5868	oteo	0.0	5.0	right	1
5869	daiin	2.0	30.0	right	1
5870	shokog	0.75	0.0	left	1
5871	ykol	43.2	3.6	left	1
5872	otaiin	0.0	5.0	right	1
5873	dar	2.0	30.0	right	1
5874	y	0.0	0.0	unknown	0
5875	otykol	0.0	7.0	right	1
5876	chol	51.0	0.0	left	1
5877	daiin	2.0	30.0	right	1
5878	ycthol	4.0	3.0	left	1
5879	s	0.0	0.0	unknown	0
5880	olcheety	12.4	45.0	right	1
5881	olkeeody	6.0	5.0	left	1
5882	qokal	39.75	0.0	left	1
5883	qodaiin	0.0	0.0	unknown	0
5884	ykhor	43.2	3.6	left	1
5885	yfal	0.0	0.0	unknown	0
5886	daiin	2.0	30.0	right	1
5887	ckhol	77.0	0.0	left	1
5888	shain	0.0	0.0	unknown	0
5889	tcholol	0.0	7.0	right	1
5890	ykeol	46.2	3.6	left	1
5891	sheo	6.0	0.0	left	1
5892	qokody	39.75	0.0	left	1
5893	fold	0.0	0.0	unknown	0
5894	ycheoky	40.15	0.0	left	1
5895	sheey	9.0	0.0	left	1
5896	ykeey	49.2	3.6	left	1
5897	chey	60.4	0.0	left	1
5898	ochockhy	0.0	5.0	right	1
5899	daiin	2.0	30.0	right	1
5900	chockhey	57.0	0.0	left	1
5901	tdokchcfhy	0.75	6.0	right	1
5902	ycphko	4.0	0.0	left	1
5903	ytair	0.0	4.0	right	1
5904	shar	0.0	0.0	unknown	0
5905	qofydaiin	0.0	0.0	unknown	0
5906	ypchy	0.0	2.0	right	1
5907	otchol	0.0	14.0	right	1
5908	das	2.0	30.0	right	1
5909	yty	0.0	4.0	right	1
5910	otar	0.0	5.0	right	1
5911	dl	2.0	30.0	right	1
5912	ytoldy	0.0	4.0	right	1
5913	ychcthod	30.0	13.0	left	1
5914	ytchdam	0.0	49.0	right	1
5915	okchol	0.75	77.0	right	1
5916	do	2.0	30.0	right	1
5917	ykeey	49.2	3.6	left	1
5918	daim	2.0	30.0	right	1
5919	am	0.0	0.0	unknown	0
5920	pchor	0.0	2.0	right	1
5921	chcphol	51.0	24.0	left	1
5922	cphaiin	51.0	0.0	left	1
5923	otcheor	9.4	14.0	right	1
5924	ytor	0.0	4.0	right	1
5925	kol	2.0	24.0	right	1
5926	chocphor	51.0	0.0	left	1
5927	ytchey	9.4	49.0	right	1
5928	chol	51.0	0.0	left	1
5929	cthodaiis	51.0	3.0	left	1
5930	shy	0.0	0.0	unknown	0
5931	kor	2.0	24.0	right	1
5932	esechor	0.0	0.0	unknown	0
5933	chy	51.0	0.0	left	1
5934	dam	2.0	30.0	right	1
5935	oor	0.0	5.0	right	1
5936	chor	51.0	0.0	left	1
5937	chochar	51.0	0.0	left	1
5938	ls	2.0	0.0	left	1
5939	chteeor	54.0	0.0	left	1
5940	ytol	0.0	4.0	right	1
5941	sheol	6.0	0.0	left	1
5942	otam	0.0	5.0	right	1
5943	tchor	0.0	7.0	right	1
5944	ctheor	57.0	3.0	left	1
5945	ctheol	57.0	3.0	left	1
5946	cheeor	63.4	0.0	left	1
5947	cheol	60.4	0.0	left	1
5948	chckheey	60.0	24.0	left	1
5949	sody	0.0	0.0	unknown	0
5950	sarg	0.0	0.0	unknown	0
5951	pcheol	9.4	2.0	left	1
5952	sholoiin	0.0	0.0	unknown	0
5953	cthor	51.0	3.0	left	1
5954	aiin	0.0	0.0	unknown	0
5955	kodaiin	2.0	24.0	right	1
5956	cthy	51.0	3.0	left	1
5957	qokeey	48.75	0.0	left	1
5958	s	0.0	0.0	unknown	0
5959	ol	0.0	5.0	right	1
5960	daiin	2.0	30.0	right	1
5961	ckheol	83.0	0.0	left	1
5962	chol	51.0	0.0	left	1
5963	qokeyl	45.75	0.0	left	1
5964	daiin	2.0	30.0	right	1
5965	yokeey	9.75	0.0	left	1
5966	qokody	39.75	0.0	left	1
5967	chol	51.0	0.0	left	1
5968	sols	2.0	0.0	left	1
5969	aiin	0.0	0.0	unknown	0
5970	daiin	2.0	30.0	right	1
5971	shor	0.0	0.0	unknown	0
5972	qodaiin	0.0	0.0	unknown	0
5973	ckhey	83.0	0.0	left	1
5974	sal	0.0	0.0	unknown	0
5975	qoekar	28.0	0.0	left	1
5976	ckhol	77.0	0.0	left	1
5977	ykchody	43.2	27.2	left	1
5978	ckhy	77.0	0.0	left	1
5979	ykor	43.2	3.6	left	1
5980	okaiin	0.75	77.0	right	1
5981	ckheeey	86.0	0.0	left	1
5982	daiim	2.0	30.0	right	1
5983	kodam	2.0	24.0	right	1
5984	chocthody	51.0	3.0	left	1
5985	oty	0.0	5.0	right	1
5986	dol	2.0	30.0	right	1
5987	dain	2.0	30.0	right	1
5988	schoshe	24.0	0.0	left	1
5989	oty	0.0	5.0	right	1
5990	shoar	0.0	0.0	unknown	0
5991	chokan	51.75	0.0	left	1
5992	ody	0.0	5.0	right	1
5993	ytchodaiin	0.0	49.0	right	1
5994	yky	43.2	3.6	left	1
5995	otchey	9.4	14.0	right	1
5996	okod	0.75	77.0	right	1
5997	otcho	0.0	14.0	right	1
5998	qot	0.0	2.0	right	1
5999	oty	0.0	5.0	right	1
6000	ykchdy	43.2	27.2	left	1
6001	chees	63.4	0.0	left	1
6002	dal	2.0	30.0	right	1
6003	ykchody	43.2	27.2	left	1
6004	qokchy	39.75	0.0	left	1
6005	ykeeod	49.2	3.6	left	1
6006	oytoyd	0.0	7.0	right	1
6007	tshor	0.0	0.0	unknown	0
6008	shey	6.0	0.0	left	1
6009	qodckhy	2.0	0.0	left	1
6010	cpho	51.0	0.0	left	1
6011	oltshey	6.0	5.0	left	1
6012	daiin	2.0	30.0	right	1
6013	qopchy	0.0	34.0	right	1
6014	okeey	9.75	77.0	right	1
6015	daiin	2.0	30.0	right	1
6016	sheekol	9.0	0.0	left	1
6017	shom	0.0	0.0	unknown	0
6018	shol	0.0	0.0	unknown	0
6019	cthy	51.0	3.0	left	1
6020	dcham	32.0	36.0	right	1
6021	do	2.0	30.0	right	1
6022	ydaiin	0.0	0.0	unknown	0
6023	cphom	51.0	0.0	left	1
6024	chol	51.0	0.0	left	1
6025	dockhy	2.0	30.0	right	1
6026	cthol	51.0	3.0	left	1
6027	dam	2.0	30.0	right	1
6028	oty	0.0	5.0	right	1
6029	qokol	39.75	0.0	left	1
6030	daiin	2.0	30.0	right	1
6031	qockhor	0.0	0.0	unknown	0
6032	okchor	0.75	77.0	right	1
6033	daiin	2.0	30.0	right	1
6034	daiin	2.0	30.0	right	1
6035	d	2.0	30.0	right	1
6036	ysheey	9.0	0.0	left	1
6037	ckhol	77.0	0.0	left	1
6038	chckhey	57.0	24.0	left	1
6039	daiin	2.0	30.0	right	1
6040	ctheody	57.0	3.0	left	1
6041	ydy	0.0	0.0	unknown	0
6042	ochoiky	0.0	5.0	right	1
6043	dshey	8.0	30.0	right	1
6044	chol	51.0	0.0	left	1
6045	ykcheody	52.6	27.2	left	1
6046	chol	51.0	0.0	left	1
6047	dam	2.0	30.0	right	1
6048	todaiin	0.0	0.0	unknown	0
6049	shodaiin	0.0	0.0	unknown	0
6050	qotea	0.0	0.0	unknown	0
6051	dchy	32.0	36.0	right	1
6052	qotod	0.0	0.0	unknown	0
6053	odaiin	0.0	5.0	right	1
6054	sheey	9.0	0.0	left	1
6055	kshody	2.0	24.0	right	1
