folio	line	pos	token
f8	8	27	diqokchedytyiinaindorlcchede
f8	8	28	rhinaraindorqopkydechedyko
f8	8	29	inarkydechedykoqoklkchdar
f8	8	30	chrklkkoqokkedordarqokche
f8	9	1	chedylkdordarqokcheorqoktotor
f8	9	2	rkchycheolqokcheoraintotortor
f8	9	3	shedydororqoktotortorqokyqaol
f8	9	4	qokchetorchqokyqaolqqokr
f8	9	5	keortorqokyqaolcheolqokrrk
f8	9	6	dorainqokqaolcheolarrrkdy
f8	9	7	chetorcheolqokrrkdytaryr
f8	9	8	ainchedyaiinrkdylolrqoiin
f8	9	9	chedycheolcheddylolchqoiinshed
f8	9	10	cheolliinlhtarshalqokdy
f8	9	11	ytarokainrkarshainchedyched
f8	9	12	lhokshainchedychedqoqokchylc
f8	9	13	aiinarcheddyqokchylcdyarcheol
f8	9	14	qshqoqokchylctoarcheolqok
f8	9	15	rkchedlcdyarcheolqokkiqshol
f8	9	16	kamardororoprcdychchedy
f8	9	17	shedyqopcheolqokqaaredicherh
f8	9	18	daraloparetqokrhlhsh
f8	9	19	shopqokrhlhshalininch
f8	9	20	chedyqokalininchdqokarchedy
f8	9	21	rhinaraindorqopkydechedyko
f8	9	22	qokqokqopchedechedykodilkch
f8	9	23	inarkydechedykoqoklkchdar
f8	9	24	rkaindorkychechedyolainshshe
f8	9	25	lkdechedyqokdichainshainot
f8	9	26	chychedykokelkdarshainotch
f8	9	27	toqokkecheoldarcheiinchqokyqa
f8	9	28	edarqokoriintootteqqok
f8	9	29	torotchqadyqarychedyqo
f8	9	30	rarchlhshchedyshekyshch
f8	10	1	dyoklhychedychedochtot
f8	10	2	llhtarrqoshedkitotain
f8	10	3	oltaryqochelholotainrk
f8	10	4	chyriinshedtarcheyainrkar
f8	10	5	alcheyaiinokotrkydardyqok
f8	10	6	koaiinqdyainariindyqokchy
f8	10	7	iinrkardyaincheddydyarcheol
f8	10	8	ylkolqotorololalqate
f8	10	9	iinshedychshedyqokqopchedyqokqaar
f8	10	10	ainchdarqopchedyshqoqaare
f8	10	11	lcqopshkshechedyqacherhlh
f8	10	12	keshecheolopqaedideqokin
f8	10	13	sheareqokchelhdechedychedyqok
f8	10	14	aldeqokinorchedytylcchede
f8	10	15	arqokinchchedyqokiinchedechedy
f8	10	16	chedyiinainqoplcdeqokkoainsh
f8	10	17	koqokollkchedyainameealchey
f8	10	18	darkoainsheqsheeeerky
f8	10	19	iinqyaineecheyqopchedyyty
f8	10	20	qokyshotaliineeytysh
f8	10	21	qokycheyiinteraryiinshear
f8	10	22	qrkychyshteshkyky
f8	10	23	rarchlhshchedyshekyshch
f8	10	24	rkchoktaryqoarshcht
f8	10	25	rchedyqosheddoolshalshedyy
f8	10	26	lhdokicheyshtdoqatche
f8	10	27	tarkiolaiinchotaltchedar
f8	10	28	alcheyaiinokotrkydardyqok
f8	10	29	dorqokaiinrkshainqokchylc
f8	10	30	lhotqokychekainteqoktar
f8	11	1	lkqokytardarqokshedoltarche
f8	11	2	qaainshedlcamtitoprcar
f8	11	3	rcdarshedyqopqopalshearet
f8	11	4	lcqopshkshechedyqacherhlh
f8	11	5	arshalkecheoloparrhlhsh
f8	11	6	cheolchedyopsheeqokrhininch
f8	11	7	kotqoktorlhalinqokarchedy
f8	11	8	tarshalchindqokqopkyshedy
f8	11	9	dychdcheolarrkqopkoqokke
f8	11	10	eeddylhchedylkkyqokkedor
f8	11	11	chedyrklkchedyshedychyqokqokcheor
f8	11	12	toqokkecheoldarcheiinchqokyqa
f8	11	13	ainiinqoktorotqokydychoklh
f8	11	14	qokchqokyolteqokchchedyqoche
f8	11	15	chedyqokyqacheolqrokqocheshed
f8	11	16	otolcheolaiinrdytarshedlhtar
f8	11	17	chedrrkltarrchecheyaiinq
f8	11	18	alrkdyolyqoshedaiinqok
f8	11	19	delolchqoshedtarokdyaiin
f8	11	20	rkolchshiinokshdyaiiniin
f8	11	21	qqoptqlkchedycheoltarchedar
f8	11	22	alrkchedyqopelhtarshedshelc
f8	11	23	chedytarchecheolainsheamarcheaiin
f8	11	24	tydarcheoltesheaiintiaiindichy
f8	11	25	shtichedyrkchedircaiinaiinqok
f8	11	26	qoqoplcykchedyopqokkitor
f8	11	27	diarydychedyotshetordytar
f8	11	28	kecheolotarainrhtorchindy
f8	11	29	olotamchekotodyindyee
f8	11	30	cherhtochytarqinlhtchedy
f8	12	1	kitocheolollkaiindytchedydy
f8	12	2	alchyololaiindydydyiinched
f8	12	3	koaindyalqqodychotol
f8	12	4	chedydycheolqashedokiinotold
f8	12	5	teshedqoriinshechchyokti
f8	12	6	liinchedtorcholshdartorol
f8	12	7	tiotolechytidarchyorar
f8	12	8	ychyoklkdarolrcotrr
f8	12	9	qoktorolchchyarotalcheyde
f8	12	10	lctarqokdychedyaiinlctshq
f8	12	11	qokdychedylamqopyrkchedychy
f8	12	12	chedylamlcqlkyeqalh
f8	12	13	koaiinqqopeerkcheolqalhlk
f8	12	14	ainarytalchedyelhlkchedy
f8	12	15	shshcheychedyrlhchecheolqate
f8	12	16	oteedyqoparchedycheolteiinshe
f8	12	17	chalteeechyqaiinshear
f8	12	18	qrokychedyiinshkykysh
f8	12	19	okychedytedoshrkcheqotdo
f8	12	20	qoiinkishchcheainiininqa
f8	12	21	kishchyalqlrkiind
f8	12	22	chyalainqadykytchedt
f8	12	23	otqotyiincheiinttrkol
f8	12	24	dytarararkicheollkaiinaindy
f8	12	25	lkchetorcheololaiineeqshedqo
f8	12	26	aiincheololkodyqqookr
f8	12	27	chedytorlcoltoralqorlsh
f8	12	28	qopqokalchedychedyqokrdicherh
f8	12	29	chedyqoterrhopqokyshedyorchedy
f8	12	30	tcheylhopinshedytetyiinain
f8	13	1	shqotinshedyqoktytarlcchede
f8	13	2	arqokdchedychedyainlcdechedyko
f8	13	3	inincheolqoklkqopdekoqokke
f8	13	4	qoklkqoplkdeqokdarqokshshe
f8	13	5	arqokkychychedykeqokchesheiin
f8	13	6	chedychedyshedychekodorcheoriinqok
f8	13	7	rkainlktoqokcheolorainqokto
f8	13	8	qokeqokainiintorqaolteq
f8	13	9	qokchedytoqokcholrrkoklh
f8	13	10	cheqokytorchedyqokycheolrkdylhtar
f8	13	11	qokyarqokdyokyshedlhkiol
f8	13	12	qaaiinrllhrlhtarolchey
f8	13	13	lhqochetarkiaiinainrkshedyy
f8	13	14	yshedlhalcheyokarshiinain
f8	13	15	shedalaiindyotarchedycheddardy
f8	13	16	aiinaiinrkdyiinchedchylcindy
f8	13	17	qiinarqainqolctodyar
f8	13	18	chedyyolchedytorainchedytoralqa
f8	13	19	oraiinaiinshallctordoqate
f8	13	20	olsholeerktortooprl
f8	13	21	shedyqopchedyalchedycheolarecheydi
f8	13	22	qokalqochedyqotarcherhopqot
f8	13	23	shkechedyaredicheshqotde
f8	13	24	cheolrecherhqotdeinshedyor
f8	13	25	cheshqokorchedyttydortarok
f8	13	26	lharinchedyqokiinainkylcche
f8	13	27	shchchqokaraindorshedychede
f8	13	28	ardydychedyrkqopkychychedyko
f8	13	29	dytlkshedylkkoqokcheolchdar
f8	13	30	cheolchedyqoklkchyqokkeedarqok
f8	14	1	tiinainchetodorcheoltcheor
f8	14	2	ainottetoorainrctortor
f8	14	3	edarchedytorqokqaolaiinqokr
f8	14	4	torcheolcheolrrklhtarqoqoche
f8	14	5	rlycheshedkiolqcht
f8	14	6	yiinlhcheyaiintotarshedyy
f8	14	7	qookshqokainrkdyiinain
f8	14	8	shedlhkodyaiinarshshchedyched
f8	14	9	aldyaiinshdychedycheddqokchy
f8	14	10	shshqochylcdyarshinki
f8	14	11	aiinshainkochedyalqaopokr
f8	14	12	chqopqopqosheqotqokerchey
f8	14	13	chedyalsheqokqarcheyrhrop
f8	14	14	qokediopqotqokychedychedyqopte
f8	14	15	cheyrhqotchedyshedyqopteiintorl
f8	14	16	qotinorttyltarcheoldy
f8	14	17	deinchedytyiintarokdedyiin
f8	14	18	indqokaindorlcchekoqokol
f8	14	19	chcheolchedyqopkydechedykedilk
f8	14	20	arlkkychedykodilkqokainsh
f8	14	21	chedykechshsheyshchalchey
f8	14	22	shqokaincheyiineerchchedyy
f8	14	23	ainqokydykyarytychedyteiin
f8	14	24	kyokshiinsheshshshrky
f8	14	25	iindokyychechyainindil
f8	14	26	arkykyshchedoaldyrkiin
f8	14	27	kycheqotdoqinqadytched
f8	14	28	chdoalshedyintchechedtrk
f8	14	29	kearcheiintochyoldyeedy
f8	14	30	chetocheolchylkaiinainlhtchedy
f8	15	1	chechyolcheyaiindycheolchedydyiin
f8	15	2	olaiinaindydyshedqoainchedych
f8	15	3	aindyqshedchedyiinchedtotsh
f8	15	4	dyainchedychtoshchyainchedyqoky
f8	15	5	chedytotshetdartorqokchedy
f8	15	6	chtshchytodartorqokchedycheol
f8	15	7	otshchyokttorolchedycheolot
f8	15	8	chytdartorqokychyoraraiinched
f8	15	9	torrcchyorcheolrrlolch
f8	15	10	otaiinchedallchchtarshal
f8	15	11	rchedalcheyolchshshalko
f8	15	12	chiinshedokshkodorarshdy
f8	15	13	shedshalkookaiiniinchedychedqo
f8	15	14	rkcheoleqaqokychedarolamty
f8	15	15	qatarchedarainshelctarche
f8	15	16	shedamtytitcheaiindychchedy
f8	15	17	shetytichedyaraiindichchedyaiin
f8	15	18	aiinchedydrkaiinchyainaiinaiinqok
f8	15	19	lckkechedyopsheainlhshal
f8	15	20	rtqokkilhalarchedyqokar
f8	15	21	sheqokkitorsharchqokarchedy
f8	15	22	ainkitordyalchinarchedyrk
f8	15	23	torchchdylhchedyqokqoplkchy
f8	15	24	ardyarrkqokkychychedykedor
f8	15	25	chcheolchedylkchedyshedychekodorcheol
f8	15	26	rklkkokecheoldarorshetotor
f8	15	27	lkdordarcheainqoktorotqaol
f8	15	28	chycheolqokorchedytoqokcholcheol
f8	15	29	cheecheainqokytorchedyqokycheolar
f8	15	30	ortorqokyolarqokdyokyr
f9	1	1	ainqokqacheolaiinrllhrqo
f9	1	2	chedychedyolarchedrkoltarqoiin
f9	1	3	cheoldytarriinshedsholqok
f9	1	4	arlyqoshedlhalcheyokdy
f9	1	5	chedchqoshedyshdorqaiiniin
f9	1	6	chokshkodydyainarqsh
f9	1	7	lcshlkchedyycheolotqokycheshed
f9	1	8	teechedyqopeqatarchecheollc
f9	1	9	elkchecheolainshedamtychedyaiin
f9	1	10	lhycheolteshelctichedyrkchy
f9	1	11	sheshchedyrkcheaiinrcardiqok
f9	1	12	aintlcykkeopraintor
f9	1	13	lciinchedyotrsheqokkidych
f9	1	14	ardycheolamsheainkitortarin
f9	1	15	ytarotarainkotordylkdy
f9	1	16	cheolarkototordyarchdylh
f9	1	17	torlkchdyddychedyrkqokchy
f9	1	18	dyqineedycheolrklkchedyche
f9	1	19	cheecheoltrklkshedylkchecheol
f9	1	20	indylhchedylkqoklkchytoe
f9	1	21	eeshedchedyiinchedyainchetosht
f9	1	22	dyqodychedainchedytotchydar
f9	1	23	ainottchyetoainchedyrccheol
f9	1	24	tochytodarainchedytorqokcheolaiin
f9	1	25	edarchedyrctorqokolcheolaiinl
f9	1	26	tolrcorchedycheolaraiinalch
f9	1	27	daraiinchyarcheolotaiinchedcheych
f9	1	28	cheolrchedcheylolqoiinokko
f9	1	29	cheddechshiinshedshaldoriin
f9	1	30	olshshedyshalokdyiinq
f9	2	1	ychedycheolqaotqokykqokshedty
f9	2	2	otcheqokshedteollcqokarop
f9	2	3	kshedoltylcqokaindoropch
f9	2	4	qoiindarqopchedyqopqoshechedye
f9	2	5	chedyalshechedyqokqacheydirhqok
f9	2	6	qopkcheolopqaardichelhin
f9	2	7	alchedyopsheetrhlhalch
f9	2	8	ekilhalqokinchedychedyarqop
f9	2	9	ttorsharininchedyqokchedyky
f9	2	10	lharindchedyqokaindorkyko
f9	2	11	chedychedydorkychedeoldichshe
f9	2	12	chekodichkoainqyainiin
f9	2	13	didarshiinyshalcheydyar
f9	2	14	ainshiindyteeerarchy
f9	2	15	yshkyarchchedyyshyar
f9	2	16	alcheytyshyqateshearky
f9	2	17	chedyyshkykydrkcheqotiin
f9	2	18	iinardoshshkycheqindy
f9	2	19	shkyshrkyqotqdyiindy
f9	2	20	kychtcheqotaliniincheyched
f9	2	21	chedyqochediindykeartochylk
f9	2	22	dichedamdytarolchecheololq
f9	2	23	kelararchechechyaiindydy
f9	2	24	chechekitocheololaiindyshedchedy
f9	2	25	chycheyolqaiindyqdychedchedy
f9	2	26	olcheyrkshedqookiinchedshed
f9	2	27	olrkchedyokrlshetoramy
f9	2	28	rkkotorrlshtoramtiche
f9	2	29	okrshdeytilkdysh
f9	2	30	rcheychechedyshedyortettylc
f9	3	1	opqotqokttyiintaroklcol
f9	3	2	shedyorchedyoklccheiinqokolain
f9	3	3	chedychedyarchedechedyoldilkshe
f9	3	4	iinainqopoldilkkoainshain
f9	3	5	qokollkqysheealcheyky
f9	3	6	chedykosheealcheyqopeerty
f9	3	7	koainshealcheyiineerkysh
f9	3	8	eealiinchedyytyqateiinky
f9	3	9	lkchedytyaiinshshdrkyq
f9	3	10	lcaiinshdichyainaiindildy
f9	3	11	aiinshkychyainqdildyt
f9	3	12	qottchedycheolotamainkorhlk
f9	3	13	tqodiotamarkorhtoq
f9	3	14	iindykerhtocheoltarlkqdy
f9	3	15	dytaroltocheolchylkqaiinq
f9	3	16	archecheqaiinaineedyqiin
f9	3	17	lkqaintchedydychedyainchedysh
f9	3	18	lhtdychetotcheoletoqoky
f9	3	19	qokchedychedycheoletoorainchedychedy
f9	3	20	chetoshainchedyqokytorqokchedyaiin
f9	3	21	tshokqokyrcchychedycheolotal
f9	3	22	chyoklkchyorarotrrde
f9	3	23	dartorchyorarotraiinchedal
f9	3	24	rkeaiinlolchqooktarko
f9	3	25	cheydelqoiinoktarkoqaiin
f9	3	26	shrkiinshaldorokiinarq
f9	3	27	chedychyyotqokychekshedtety
f9	3	28	chyqopcheolqokytardarqoksheolti
f9	3	29	eerqachedarqashedaiintyd
f9	3	30	kyarlkcheolqaiinlcshchedyy
f9	4	1	shyqaaiinshkydchediq
f9	4	2	ychedyteshshkyrkqotchyiin
f9	4	3	qocheshekykychchealqqa
f9	4	4	shedlhdoshchotdoyinche
f9	4	5	cheyaiinshdoalyincheiinchy
f9	4	6	otaindoinqacheiinchychedol
f9	4	7	amdytararchechetoollkain
f9	4	8	chedyoroliinchetorchyolaiincheol
f9	4	9	lkoliinchyololaiincheoldyqo
f9	4	10	alololaindyalqokdyshe
f9	4	11	olaincheydycheolqashedriintor
f9	4	12	lceerkalqatookshsheti
f9	4	13	tordoalokrshshetioly
f9	4	14	toopokshetortiolyokdy
f9	4	15	arecherhqokchedyorchedytyain
f9	4	16	etrhlhinshedychedychedyiindor
f9	4	17	lhshininqoktyaindorchechedy
f9	4	18	chedyqokaindordeiinoldikosh
f9	4	19	qokardorqopchedyqokdilkainshe
f9	4	20	qopkychedykochkoshsheshot
f9	4	21	shedylkqokkeqokshiinqokotqoky
f9	4	22	chychedorcheoloriintotorqokyol
f9	4	23	totetochedytotorqokolar
f9	4	24	etoainchedyqokqokyolcheolrdy
f9	4	25	torqokolcheolrkoktarychelh
f9	4	26	rrktarysheddoolcheytain
f9	4	27	rkdyyrlhkicheyaiinotrk
f9	4	28	rqolhtarqtainrkiinchedy
f9	4	29	iinshedshaldyainarshchedyqo
f9	4	30	okykodoriinardyqqod
f9	5	1	aiiniindyqchyqoklctocheolsh
f9	5	2	tarcheainshedtylctarorrc
f9	5	3	darcheolshelcchedytcheaiinrcaiin
f9	5	4	iinainqopqopkshechedyopeqok
f9	5	5	alkchedyoptdirhlhqokin
f9	5	6	kechedyrshekirhshalind
f9	5	7	cheolotainkodysharchdcheol
f9	5	8	ainkotordychinddychedylk
f9	5	9	korhdytarinchdycheolrkqok
f9	5	10	dytarchincheolarrklkshedychy
f9	5	11	indycheollhqokkylkchykecheol
f9	5	12	lkqoklkchydorchqokcheqoktor
f9	5	13	chychedorcheoloriintotorqokyol
f9	5	14	chetocheoleainqoktortorqacheol
f9	5	15	tshtotqokytorqokchedycheolaiin
f9	5	16	totchedyqokychedyqacheolarrkl
f9	5	17	qokyrcchedycheolaiinrdylriin
f9	5	18	rcchycheolotchedrklolqoshed
f9	5	19	otrchedalchriinshedshko
f9	5	20	chedalolchshedlhshalokaiin
f9	5	21	iinshedshaldyainarshchedyqo
f9	5	22	shedokalkoaiinrkshdychedchy
f9	5	23	okykodoriinardyqqod
f9	5	24	aiiniindyqchyqoklctocheolsh
f9	5	25	shdyqcheddtoarkiqiin
f9	5	26	qocheolchedychqopshqoqokqae
f9	5	27	chdarshedychedyalcheolqokcheydirh
f9	5	28	qopshalsheopediqotdein
f9	5	29	cheolchedyoparqoklhdeorchedyqok
f9	5	30	cherhlhdeinchedytyoklcde
f9	6	1	rhlhshqokchqokiinlcchechedy
f9	6	2	ininchchedychedyqopcheoldich
f9	6	3	inchdqokrkkydedilkdar
f9	6	4	dorqopkydeqokchainyshot
f9	6	5	dilkchainiinainaleerar
f9	6	6	lkchdarshqokotcheyrkych
f9	6	7	chdarqokshetochiinkyarok
f9	6	8	ainotchiinqchtyiinshedo
f9	6	9	iindytekyokyiinshkysh
f9	6	10	archokshqodokycheqotal
f9	6	11	oklhtarchedyshedolshdoaly
f9	6	12	taryrchetaraiintshedyyain
f9	6	13	cheshedlholqainshedytchedy
f9	6	14	shedlhtarcheyokrkychedarqok
f9	6	15	olcheyariinainchedyqokcheydy
f9	6	16	chedamolkitorololrkaiinal
f9	6	17	dychedyqoalololkochedydyte
f9	6	18	arlkainrkkocheolqateshedl
f9	6	19	toraltorqateoklshchedti
f9	6	20	qokchedychedyqaarcheycherhrqok
f9	6	21	qopshretchelhshqotin
f9	6	22	alkainqokkilhalarqokd
f9	6	23	kkekokitorsharchindy
f9	6	24	chedycheoltodytararindychlh
f9	6	25	otamchylkqineedydychedy
f9	6	26	archecheyaiinaineeqshedlhiin
f9	6	27	ollkqaiinaindydyqokainch
f9	6	28	dyeedyqshedqodychetchy
f9	6	29	shedtchedydyiinchedchedycheoltodar
f9	6	30	iinchedyainchedychottorchedyrc
f9	7	1	chedainchedychotolshainqokychy
f9	7	2	chyetotdartorqokyolarched
f9	7	3	darainchedyqokyrcchychedyrdyol
f9	7	4	torchedyqokyrcchyorcheolrklch
f9	7	5	olqokyrcchyorarotdyolch
f9	7	6	aiinrcchyorartrlchsh
f9	7	7	totrrkechcheyiinoklh
f9	7	8	deolchchshrkokokaiinain
f9	7	9	dorlcqoptshqrkottardar
f9	7	10	qlkrkchedychyqopqaqokshedlc
f9	7	11	chycheoleqalhlkcheoltychedy
f9	7	12	eeqalhlkchedyycheoltychedyrk
f9	7	13	chedychedarcheolqatelcaraiinchy
f9	7	14	qashedshelcaiinshchedyopardi
f9	7	15	shtichedydrkydichedyaiinky
f9	7	16	aralkkechedycheolrrhshar
f9	7	17	lcarykecheolqokkitoralch
f9	7	18	aryiinchedyotkitordyarin
f9	7	19	sheainkokidychddychedylk
f9	7	20	korhtorlkchdydycheolchedyrk
f9	7	21	tocheoltaraiindydylhtlkqok
f9	7	22	chyolqdydyshedchedydychedyain
f9	7	23	cheyolainalshedokiinchedchedych
f9	7	24	shedqodyshecholshchytot
f9	7	25	rchedshetoramtioloktidy
f9	7	26	torotoldeyoktorolch
f9	7	27	qotqokychedyshedyorchedyteltarlc
f9	7	28	dechedyshedyorchedychedyttarokche
f9	7	29	tyltaroklcchedychedaiinko
f9	7	30	iinotchedaiinchedykoartshee
f9	8	1	dorqoptshqeerkeqalk
f9	8	2	amtshqeealchedyqalhchedy
f9	8	3	eechedychyqopeerlhdarcheolte
f9	8	4	eelhlkchedyytycheollcaiinsh
f9	8	5	rlkchedyytyshqaaiinshky
f9	8	6	telcaiinshshkyddichyq
f9	8	7	iinaiinshshkykyrkchyainiin
f9	8	8	shdrkycheqotchydilrk
f9	8	9	kyycheqotdoalqdyrkd
f9	8	10	diiindytarkeolamrhtochy
f9	8	11	tarotamarcheiinrhtarlkaiin
f9	8	12	olarcheiinchekicheolqaiindy
f9	8	13	lcheiinchekitorchyaiinaincheol
f9	8	14	lkchekitoralolcheydycheolqa
f9	8	15	aiintoralolainlcrkalqato
f9	8	16	qoalolainlceekoqateop
f9	8	17	darqokchedyqopshalqoqokqae
f9	8	18	qopqopshalkkecheolareqok
f9	8	19	shedyqopshalkechedyopsheqoklh
f9	8	20	cheolchedyareqokrhlhalinchedy
f9	8	21	cherhdeqokinchedychedyardorche
f9	8	22	qokinchedychedyaraindorkychedydi
f9	8	23	chedyqokaindorkydechedyqokchsh
f9	8	24	aindorchedekodilkdarshesh
f9	8	25	chedeoldichainshiinainchey
f9	8	26	sheqoktoshotchqokycheydyte
f9	8	27	ainchqokycheydyteqrarch
f9	8	28	chqaoldyqqokraroklh
f9	8	29	qrrkchlhtaryyqoche
f9	8	30	rdyllhyrqoqoshedlh
f9	9	1	chelhtarkicheyaiinqchotain
f9	9	2	olaiinqchotainrkalyiin
f9	9	3	tainrkalyiinainqachedar
f9	9	4	shedyiinainqachedardydchyal
f9	9	5	chedyqokcheyalindyrkaiinlk
f9	9	6	chetoralchycheyolrkaiindycheol
f9	9	7	aincheolaldyshedqookchedyiinched
f9	9	8	cheolqateshedokrliinshetor
f9	9	9	chedtoramcholdeshokti
f9	9	10	chytilkttorolaiinqokychyor
f9	9	11	tidyqoktoraiinchshchyart
f9	9	12	tetyiintortaroklctardyiin
f9	9	13	loklctardyiinqokdychedaiin
f9	9	14	otaiinchedylardoramlctsh
f9	9	15	aiindoramlctshqyrkchedy
f9	9	16	aramqqopshqeelkchedychy
f9	9	17	dorqytqeealrkchyqop
f9	9	18	qshainqalcheyiinchyeer
f9	9	19	shotchaliindyteeekyar
f9	9	20	rarchchedytyshyqaiinshe
f9	9	21	yshyqaiinshearaiinshky
f9	9	22	shchedyqoiinardokishkysh
f9	9	23	chedycheshedarkiolcheykycht
f9	9	24	shtotqotalshedyyiinqat
f9	9	25	chotaindoshedyyiinintche
f9	9	26	alyiinintchedariincheychy
f9	9	27	tdardydchyalintolaiin
f9	9	28	darqokchychyindyarollkin
f9	9	29	qoklctoinarcheolqoklkkiq
f9	9	30	ollceerkchedytordoalteto
f9	10	1	qatoopoklshqoksheamti
f9	10	2	cheycherhrqotdeqokqokyshedyor
f9	10	3	qotqokinchedyorchedychedytetyiin
f9	10	4	orchedyqoktiinaindortarlcche
f9	10	5	tyaindortarlcchededyqokol
f9	10	6	okchededyqokoldichedchedyko
f9	10	7	iinoldichedchedykoainaramq
f9	10	8	qokdilkaiinkoainshdorqy
f9	10	9	koshsheamyshainqalchey
f9	10	10	ainsheiinqshainoteecheyiin
f9	10	11	shotchaliindyteeekyar
f9	10	12	iinteqrarchokyshy
f9	10	13	tyychedytesheardoshkyky
f9	10	14	shkyshrkcheqotdochyqiin
f9	10	15	chedoalainiininqalrkiin
f9	10	16	ardokiolcheyshedyyqached
f9	10	17	kyshchtottchedchyt
f9	10	18	shchtotainchedarcheyalrk
f9	10	19	chtotainrkdardychyinol
f9	10	20	keollarlkcheyolaincheolq
f9	10	21	cheiinchekitordycheolqqody
f9	10	22	iinchekitoralcheolalshedokiin
f9	10	23	olcheyolrkkookrchedtorot
f9	10	24	aindycheolalqashetorotdchy
f9	10	25	dyiinchedshetoroktidarolrc
f9	10	26	chotoldeolaiinchyarot
f9	10	27	oldeychechsharolr
f9	10	28	qokychedyshedyorchedyoklcdyqokched
f9	10	29	torltaroklcaiinchedyaramt
f9	10	30	oldyiinqokolamqsheechedy
f9	11	1	iinqokolqshqeealcheyee
f9	11	2	doramqqoprlhlkchedyyqa
f9	11	3	amqyeekylkchedyytyte
f9	11	4	qyshrarchedyytyshiin
f9	11	5	alcheyiintyyteiinshearky
f9	11	6	eerkyiinarshshkykyche
f9	11	7	chedyytyshkyrkycheqotq
f9	11	8	qateiinyqotchyainqiindy
f9	11	9	iinshearqotalqiininqaiin
f9	11	10	shkykyiinqadyrkiindched
f9	11	11	yiindyrhcheoldytarlkqdy
f9	11	12	cheolotamtarqchindyeelh
f9	11	13	korhtodydycheollhtchedychedy
f9	11	14	dytarlklhchedylkqokchedyainche
f9	11	15	indyeechedychedychychetote
f9	11	16	lhtchedytoshcheoletotchedy
f9	11	17	chedyainchedytodarainchedyqokyrcchedy
f9	11	18	totshqokychyqokchedycheolotaiin
f9	11	19	ainchedyqokyarchedrkdylolqo
f9	11	20	chedyotcheolarcheddyolyiinlh
f9	11	21	dyolyriinlhshcheyokain
f9	11	22	riinshedlhshaiinokotariin
f9	11	23	iinoktarshkookaiinrkdychedy
f9	11	24	aldorokdyiinshqchedychychy
f9	11	25	shqchedychedchychytodyqokki
f9	11	26	qaiinaiinqoshaineekodote
f9	11	27	darqopchedyqopalshechedyqokedi
f9	11	28	shedyqopqopshkcheolopqatche
f9	11	29	qoparalkchedyopsheekilh
f9	11	30	lcykkecheolrainttorsh
f9	12	1	chedyotrshekokidyshchch
f9	12	2	otarainkotodylkardydy
f9	12	3	amchekorhcheoltarqcheecheol
f9	12	4	tarqchineecheoltrkchedylk
f9	12	5	cheoltrklkchedylkcheqokcheolqok
f9	12	6	tdyqokchedychedychetdortoor
f9	12	7	chedychedychychetcheoltochechedytor
f9	12	8	toshcheoletainqokytorchedyol
f9	12	9	shoktottorqokychyqokotar
f9	12	10	todarchedycheolotcheolarallch
f9	12	11	qokychyaiinchedaldylchiinok
f9	12	12	chedyotlolchrqookshko
f9	12	13	archedqoiinshedlhtarkookaiin
f9	12	14	dyoltarshalaiinqaiinardy
f9	12	15	lchshalkoqokiinshq
f9	12	16	qoshedokdyaiinrkarqchedchy
f9	12	17	taralarshdyainchedychychyto
f9	12	18	rkshqokchylcindyqokkishol
f9	12	19	orqaiinolqosholtorteop
f9	12	20	alaineerkchedydoqashamdy
f9	12	21	chedyshkqocheolopqarhdein
f9	12	22	qokecheydicheqokchedyortyiin
f9	12	23	arqokcherhlhinorchedyaindor
f9	12	24	rhalqokininariindordechedy
f9	12	25	shalarchcharchedykylkqok
f9	12	26	archindydyrklklkchedor
f9	12	27	dycheollhtlklkchydoreor
f9	12	28	cheollhtchedyqokchychecheoltoain
f9	12	29	tchedydyiinaintottodarqoky
f9	12	30	dyiinchedshechshchydarolchy
f9	13	1	tshchyoktqokyrccheolrched
f9	13	2	shchyoktidarrcchyotral
f9	13	3	oktilkdyolorarrchde
f9	13	4	tettyiintardyiinaiinkoam
f9	13	5	ttyiinainokiinqokchedyainq
f9	13	6	oklcchedeqokchedykoqshal
f9	13	7	aiinchedykoainamqeeqoprchedy
f9	13	8	shqeealchylhlkcheolteaiin
f9	13	9	eealcheyiineechedyyteshesh
f9	13	10	cheyiindytekytyshshedoky
f9	13	11	iindyteqarshyarkish
f9	13	12	teqqokrokchedyqokicheyt
f9	13	13	ychedyqochedoshchalyt
f9	13	14	dokiolcheychalshedytdarchy
f9	13	15	chtotainshedytchechyinaiin
f9	13	16	totainrkychedaraldylk
f9	13	17	chedamdychedylchekicheyrkcheol
f9	13	18	dychedyorolalaincheychedycheolqa
f9	13	19	chedyoryaiinollcoltoralte
f9	13	20	qoaloleerktordoqator
f9	13	21	darqokchedyalchedycheolchedyqokarchey
f9	13	22	qopqopshkesheoprartche
f9	13	23	lcalkcheolchedysheaintkilh
f9	13	24	kechedyopainekitorlhalin
f9	13	25	chedyoprkottordysharin
f9	13	26	shetqokdylharchindqok
f9	13	27	tordytarchinqoklkdorshedylk
f9	13	28	ddycheolrkdordekedidarqok
f9	13	29	cheollhtqokkykocheolchcheor
f9	13	30	shedylkchydorcheolchqokiinqokain
f9	14	1	kedorcheolorainiintochqokydy
f9	14	2	dororchedytotortorchedyqokyqar
f9	14	3	cheolainqokytortorqokcheolqaolrk
